VideoId,View Count,Average Comment Length,Total Comments
nsypIRU1oSs,181602,9.24661810614,961
kVHtCQHWNHQ,181168,9.96274509804,510
1EQNW1gyDb0,178570,12.2968960864,1482
5kT604P5NTY,178556,11.1566164154,1194
Ym-BYriUZXA,178147,11.8410138249,434
RBFTHQiE90w,178030,9.97916666667,144
cR3lfw9Cir4,176618,11.3991836735,1225
MdGSHSX5klU,176491,10.3742937853,708
dQnKQf19g3Q,176398,23.0483870968,310
zjkWSgUe4k4,176015,32.565,600
4V2SyKjIUVA,175089,11.4444444444,18
CyoPW87N64U,174812,1.38947368421,95
Q2Rb8uN39FM,174802,17.8695652174,46
QibkttjEfIE,174766,10.7524752475,101
Q1iuEcu7O50,174743,47.5487437186,1990
KCVB6r9Qa5I,173825,12.5456521739,1380
2A_rhplfjh4,173501,13.2580645161,62
msthXvxn8-Y,172982,14.0207253886,386
GjnfKbBfmTU,172649,14.1830357143,224
8EU3tkRmi2A,171739,4.05,20
IxwvktQIoqY,171513,9.80722891566,83
tXOELSSfeJQ,171138,11.2892307692,325
Unx69MU3fdY,170743,15.7634408602,93
E45JBGXhdyA,170225,8.81001727116,579
Kf41hD-joIw,169533,13.572,250
ltACmrZZEnk,168330,12.1650943396,212
wm7TPnXRIc8,166748,18.1525423729,118
2jlaE_8zcMU,166387,16.1208333333,240
uyqgLaL2Y_g,165923,12.0724094881,1602
_5c-7Qud2j0,165455,23.9137931034,116
9ttMKRr59UM,165096,15.9130434783,23
fa6p6uo-Oy4,164108,20.56,100
mgo33wjHnsE,163852,7.39,200
KR0MgHxCQ4c,163679,17.2666666667,120
QU8CwbYhuaw,162615,16.9285714286,196
T7WGm3sEOEY,161949,13.6315789474,19
lhVntmYptl0,161420,11.5757575758,66
az3NAoVInQQ,161008,33.5886792453,265
SXB61utF4c8,161005,9.76306620209,287
thFecaq-dfk,160718,33.9132947977,173
ZdUEIsNi0_8,160489,10.1510416667,192
wwLaS0APn0Q,159890,15.9857142857,70
p_DwVLLSHgE,159415,8.09411764706,85
VlemnYUjyy4,159091,10.568627451,51
x4fs_OKzrjA,158903,17.39,100
KxQdD8H05BQ,158705,9.64705882353,102
VNsdw_29OBA,157825,9.84615384615,26
va3V4VMNnTo,157640,11.2142857143,14
5J7hIXyJ4Ms,157402,9.84444444444,90
A2bL50eA08g,157333,10.6296296296,54
bjoa93TOU9M,157100,18.2857142857,154
xJRng5I1iNs,155616,4.58333333333,144
JXQvJSjeSGk,155573,13.1016949153,59
gmVr0Hs0UaI,154819,13.0169491525,59
81ddURsQnzc,154569,12.8783783784,74
aZGHw-YY1UQ,153949,18.2911392405,79
tTrKkCO4zOw,153372,11.1746031746,63
nI3GgMx3wco,152914,13.9178082192,146
u6TKyjCSbHI,152225,15.5654761905,504
PDmoVtnlPMQ,152030,16.4529147982,223
Pxnyxlav5yg,151771,9.44444444444,36
dBQxoOxHdk4,151593,10.6944444444,36
8i2z9LEirPw,151303,12.0229357798,218
mOo5yp5VuwU,149817,25.4393063584,173
HtTMrVn3pMA,149780,19.2154696133,181
6a9-N8J0PDQ,149611,15.1923076923,26
VzNDUksRemM,148976,21.5806451613,31
zM97ZXg2UhQ,148769,12.4922279793,193
4Xp0tKdxkI8,148297,6.0,2
mN7iur3oJzI,147745,11.8666666667,15
dCs2lu7KoOk,147358,15.3333333333,57
aBnOFA3SBcc,147275,13.7760416667,192
0AK3Gt4uA-w,146773,10.8023255814,86
fuV_YcT3agI,146755,13.8,5
AVvu6Ey13FA,146692,14.4730878187,353
fIpaMZb7H-I,146252,4.5,6
